Timestamp,Open,High,Low,Close,Volume
1727866200.0,61359.0,61359.0,61358.0,61358.0,0.08486085
1727866260.0,61348.0,61348.0,61335.0,61335.0,0.01021157
1727866320.0,61335.0,61344.0,61335.0,61344.0,0.23026211
1727866380.0,61335.0,61335.0,61326.0,61329.0,0.08426532
1727866440.0,61329.0,61329.0,61329.0,61329.0,0.0
1727866500.0,61310.0,61310.0,61271.0,61271.0,0.44259534
1727866560.0,61198.0,61204.0,61198.0,61204.0,0.01763984
1727866620.0,61216.0,61216.0,61216.0,61216.0,0.25308968
1727866680.0,61215.0,61221.0,61194.0,61194.0,0.02568064
1727866740.0,61193.0,61194.0,61174.0,61175.0,17.76593986
1727866800.0,61196.0,61196.0,61175.0,61178.0,0.37640609
1727866860.0,61186.0,61266.0,61186.0,61266.0,0.55601219
1727866920.0,61266.0,61266.0,61266.0,61266.0,0.0
1727866980.0,61347.0,61347.0,61347.0,61347.0,0.00033
1727867040.0,61294.0,61294.0,61266.0,61266.0,0.14210005
1727867100.0,61265.0,61265.0,61237.0,61237.0,0.08008283
1727867160.0,61219.0,61219.0,61204.0,61219.0,0.04414585
1727867220.0,61185.0,61185.0,61094.0,61094.0,16.10409129
1727867280.0,61097.0,61097.0,61001.0,61001.0,2.55920631
1727867340.0,61000.0,61001.0,60897.0,60897.0,13.64312734
1727867400.0,60897.0,61019.0,60896.0,61019.0,2.35901936
1727867460.0,61071.0,61102.0,61055.0,61102.0,0.65890908
1727867520.0,61105.0,61105.0,61105.0,61105.0,0.02317954
1727867580.0,61142.0,61187.0,61142.0,61187.0,0.32524176
1727867640.0,61234.0,61239.0,61234.0,61238.0,0.01565019
1727867700.0,61223.0,61270.0,61204.0,61270.0,29.07773559
1727867760.0,61277.0,61307.0,61268.0,61302.0,2.27329965
1727867820.0,61259.0,61259.0,61195.0,61195.0,0.23614378
1727867880.0,61189.0,61189.0,61087.0,61087.0,0.48552823
1727867940.0,61067.0,61071.0,61067.0,61068.0,0.01421393
1727868000.0,61055.0,61110.0,61055.0,61087.0,0.86457447
1727868060.0,61099.0,61099.0,61084.0,61084.0,0.36199101
1727868120.0,61118.0,61118.0,61055.0,61055.0,0.01084518
1727868180.0,61063.0,61101.0,61062.0,61101.0,0.01453813
1727868240.0,61187.0,61200.0,61187.0,61196.0,0.11458238
1727868300.0,61158.0,61244.0,61158.0,61244.0,0.9230873
1727868360.0,61243.0,61243.0,61207.0,61216.0,1.32431893
1727868420.0,61216.0,61216.0,61216.0,61216.0,0.0
1727868480.0,61256.0,61262.0,61251.0,61260.0,0.30781087
1727868540.0,61263.0,61264.0,61255.0,61264.0,0.10110018
1727868600.0,61283.0,61307.0,61283.0,61307.0,0.32390214
1727868660.0,61307.0,61321.0,61253.0,61253.0,1.98609933
1727868720.0,61233.0,61233.0,61233.0,61233.0,0.0031
1727868780.0,61212.0,61264.0,61212.0,61264.0,0.02740815
1727868840.0,61259.0,61259.0,61259.0,61259.0,0.0154
1727868900.0,61295.0,61343.0,61295.0,61342.0,1.37739757
1727868960.0,61338.0,61357.0,61334.0,61334.0,1.18068696
1727869020.0,61337.0,61347.0,61295.0,61295.0,0.0301132
1727869080.0,61278.0,61309.0,61278.0,61299.0,0.18607822
1727869140.0,61280.0,61280.0,61280.0,61280.0,0.0002
1727869200.0,61242.0,61284.0,61241.0,61241.0,1.92500596
1727869260.0,61241.0,61265.0,61230.0,61251.0,4.79235524
1727869320.0,61255.0,61278.0,61247.0,61278.0,0.52286998
1727869380.0,61273.0,61273.0,61239.0,61239.0,0.00942889
1727869440.0,61249.0,61280.0,61249.0,61275.0,0.00746137
1727869500.0,61197.0,61197.0,61193.0,61193.0,0.01381
1727869560.0,61193.0,61193.0,61193.0,61193.0,0.0
1727869620.0,61193.0,61193.0,61193.0,61193.0,0.0
1727869680.0,61171.0,61199.0,61171.0,61199.0,0.00470754
1727869740.0,61237.0,61244.0,61237.0,61244.0,0.19902807
1727869800.0,61195.0,61195.0,61185.0,61185.0,0.00558985
1727869860.0,61153.0,61158.0,61101.0,61101.0,1.05034887
1727869920.0,61111.0,61111.0,61111.0,61111.0,0.093
1727869980.0,61147.0,61187.0,61147.0,61168.0,0.66954636
1727870040.0,61147.0,61147.0,61147.0,61147.0,0.00571589
1727870100.0,61130.0,61155.0,61130.0,61155.0,0.01022715
1727870160.0,61175.0,61190.0,61150.0,61150.0,0.09269359
1727870220.0,61173.0,61173.0,61173.0,61173.0,0.00832
1727870280.0,61174.0,61186.0,61174.0,61183.0,0.15631021
1727870340.0,61183.0,61183.0,61183.0,61183.0,0.0
1727870400.0,61152.0,61152.0,61126.0,61126.0,0.03012822
1727870460.0,61167.0,61167.0,61167.0,61167.0,0.00038134
1727870520.0,61132.0,61132.0,61132.0,61132.0,0.00170788
1727870580.0,61099.0,61170.0,61099.0,61170.0,0.11881755
1727870640.0,61104.0,61104.0,61104.0,61104.0,0.00011159
1727870700.0,61109.0,61109.0,61054.0,61054.0,0.1176654
1727870760.0,61051.0,61051.0,60998.0,60999.0,3.80492351
1727870820.0,60999.0,60999.0,60948.0,60948.0,28.24046218
1727870880.0,60994.0,61083.0,60993.0,61083.0,0.09257862
1727870940.0,61064.0,61064.0,61013.0,61013.0,0.02208415
1727871000.0,60983.0,60983.0,60940.0,60940.0,1.2928557
1727871060.0,60972.0,61008.0,60971.0,61008.0,0.07248798
1727871120.0,60947.0,60950.0,60942.0,60950.0,0.00868254
1727871180.0,60988.0,60996.0,60981.0,60995.0,0.01055596
1727871240.0,60955.0,60955.0,60889.0,60891.0,3.7826624
1727871300.0,60906.0,60940.0,60906.0,60922.0,0.07816974
1727871360.0,60982.0,60982.0,60982.0,60982.0,0.01096
1727871420.0,60913.0,60922.0,60900.0,60906.0,0.34473408
1727871480.0,60959.0,60975.0,60940.0,60964.0,0.00744502
1727871540.0,60963.0,60976.0,60928.0,60976.0,0.10783351
1727871600.0,60976.0,61043.0,60973.0,61027.0,0.23903267
1727871660.0,61005.0,61005.0,60962.0,60994.0,3.66260919
1727871720.0,61006.0,61055.0,61006.0,61054.0,0.52112881
1727871780.0,61034.0,61103.0,61030.0,61098.0,0.00751036
1727871840.0,61106.0,61126.0,61087.0,61087.0,0.19872608
1727871900.0,61089.0,61118.0,61089.0,61110.0,0.59624627
1727871960.0,61092.0,61109.0,61088.0,61109.0,0.34168194
1727872020.0,61144.0,61144.0,61095.0,61095.0,0.58066416
1727872080.0,61034.0,61034.0,60971.0,61006.0,0.15322546
1727872140.0,60997.0,61006.0,60986.0,60996.0,0.42247849
1727872200.0,60983.0,60991.0,60977.0,60977.0,1.00510095
1727872260.0,60986.0,61044.0,60986.0,61044.0,0.24958516
1727872320.0,61047.0,61103.0,61041.0,61103.0,0.50491317
1727872380.0,61087.0,61098.0,61087.0,61098.0,0.01063378
1727872440.0,61082.0,61112.0,61082.0,61112.0,0.25384754
1727872500.0,61112.0,61112.0,61083.0,61083.0,0.11965412
1727872560.0,61084.0,61115.0,61084.0,61115.0,0.13533309
1727872620.0,61105.0,61113.0,61105.0,61112.0,0.14894361
1727872680.0,61113.0,61113.0,61084.0,61103.0,0.2668406
1727872740.0,61120.0,61120.0,61120.0,61120.0,0.000732
1727872800.0,61134.0,61172.0,61134.0,61172.0,0.53645657
1727872860.0,61171.0,61171.0,61171.0,61171.0,0.03174857
1727872920.0,61189.0,61203.0,61189.0,61194.0,0.24036004
1727872980.0,61151.0,61156.0,61114.0,61114.0,0.14265091
1727873040.0,61096.0,61096.0,61070.0,61070.0,1.5576934
1727873100.0,61070.0,61071.0,61060.0,61067.0,3.19743789
1727873160.0,61055.0,61055.0,61053.0,61053.0,0.02785832
1727873220.0,61040.0,61040.0,60937.0,60959.0,0.06284534
1727873280.0,60946.0,60960.0,60935.0,60941.0,0.12725342
1727873340.0,60941.0,60992.0,60940.0,60990.0,0.22838973
1727873400.0,60983.0,60984.0,60957.0,60969.0,0.07263706
1727873460.0,60960.0,60967.0,60957.0,60958.0,0.01855169
1727873520.0,60947.0,60947.0,60875.0,60876.0,1.51735598
1727873580.0,60909.0,60912.0,60894.0,60912.0,0.01976211
1727873640.0,60945.0,60947.0,60830.0,60835.0,4.5580157
1727873700.0,60869.0,60869.0,60816.0,60816.0,1.39992064
1727873760.0,60817.0,60820.0,60711.0,60712.0,4.74480901
1727873820.0,60707.0,60707.0,60703.0,60707.0,0.134852
1727873880.0,60795.0,60812.0,60795.0,60800.0,0.30083887
1727873940.0,60803.0,60811.0,60786.0,60807.0,0.79524558
1727874000.0,60814.0,60814.0,60745.0,60787.0,1.80839638
1727874060.0,60764.0,60764.0,60764.0,60764.0,0.00171791
1727874120.0,60782.0,60806.0,60782.0,60806.0,0.7833071
1727874180.0,60791.0,60791.0,60752.0,60752.0,0.05401472
1727874240.0,60783.0,60783.0,60763.0,60767.0,0.08887561
1727874300.0,60738.0,60738.0,60685.0,60685.0,6.8840686
1727874360.0,60678.0,60743.0,60678.0,60743.0,2.25505551
1727874420.0,60777.0,60910.0,60777.0,60910.0,0.50943319
1727874480.0,60899.0,60899.0,60849.0,60849.0,0.53622628
1727874540.0,60846.0,60846.0,60778.0,60778.0,0.6038968
1727874600.0,60780.0,60841.0,60780.0,60808.0,0.27988885
1727874660.0,60849.0,60849.0,60830.0,60830.0,0.21062253
1727874720.0,60830.0,60878.0,60830.0,60878.0,0.47746592
1727874780.0,60908.0,60909.0,60907.0,60907.0,0.2
1727874840.0,60906.0,60942.0,60906.0,60912.0,0.12943667
1727874900.0,60913.0,60915.0,60883.0,60883.0,0.02718827
1727874960.0,60828.0,60843.0,60827.0,60843.0,0.04115897
1727875020.0,60839.0,60839.0,60791.0,60802.0,0.11565736
1727875080.0,60809.0,60834.0,60797.0,60821.0,0.10299973
1727875140.0,60820.0,60863.0,60820.0,60850.0,0.31434277
1727875200.0,60846.0,60962.0,60846.0,60962.0,0.12618723
1727875260.0,60923.0,60923.0,60923.0,60923.0,0.00028425
1727875320.0,60932.0,60948.0,60919.0,60948.0,0.14297681
1727875380.0,60930.0,60978.0,60930.0,60975.0,0.10249335
1727875440.0,60971.0,60984.0,60971.0,60984.0,0.0039351
1727875500.0,60968.0,60968.0,60946.0,60946.0,0.01872647
1727875560.0,60930.0,60939.0,60925.0,60937.0,3.57637662
1727875620.0,60923.0,60935.0,60912.0,60921.0,0.60919329
1727875680.0,60965.0,60965.0,60924.0,60924.0,0.15127045
1727875740.0,60902.0,60902.0,60865.0,60865.0,0.0092159
1727875800.0,60868.0,60887.0,60844.0,60844.0,0.62243921
1727875860.0,60767.0,60851.0,60767.0,60851.0,0.62175429
1727875920.0,60856.0,60881.0,60774.0,60873.0,2.52326352
1727875980.0,60865.0,60865.0,60763.0,60763.0,0.01151683
1727876040.0,60743.0,60803.0,60701.0,60783.0,1.28138201
1727876100.0,60756.0,60829.0,60700.0,60737.0,1.86498601
1727876160.0,60711.0,60768.0,60701.0,60767.0,2.12717783
1727876220.0,60823.0,60823.0,60655.0,60655.0,2.8009957
1727876280.0,60663.0,60666.0,60549.0,60589.0,10.27182148
1727876340.0,60629.0,60629.0,60585.0,60589.0,0.40753603
1727876400.0,60611.0,60666.0,60587.0,60661.0,0.30556009
1727876460.0,60647.0,60652.0,60572.0,60572.0,0.08836686
1727876520.0,60578.0,60647.0,60578.0,60628.0,0.60730797
1727876580.0,60567.0,60642.0,60567.0,60637.0,0.53808657
1727876640.0,60624.0,60745.0,60624.0,60695.0,0.96182693
1727876700.0,60759.0,60806.0,60759.0,60806.0,0.07321744
1727876760.0,60736.0,60925.0,60736.0,60925.0,15.6033811
1727876820.0,60925.0,61054.0,60925.0,61053.0,20.31705441
1727876880.0,61057.0,61182.0,61057.0,61173.0,12.88715164
1727876940.0,61182.0,61210.0,61171.0,61189.0,2.33491868
1727877000.0,61211.0,61247.0,61181.0,61218.0,3.07403366
1727877060.0,61246.0,61269.0,61091.0,61091.0,0.76811283
1727877120.0,61112.0,61189.0,61111.0,61169.0,0.07089161
1727877180.0,61159.0,61232.0,61152.0,61228.0,0.127594
1727877240.0,61255.0,61307.0,61218.0,61291.0,6.39446721
1727877300.0,61245.0,61349.0,61241.0,61263.0,3.46527957
1727877360.0,61304.0,61345.0,61234.0,61307.0,0.21911733
1727877420.0,61295.0,61439.0,61283.0,61399.0,8.01899103
1727877480.0,61426.0,61426.0,61384.0,61384.0,0.00961112
1727877540.0,61358.0,61358.0,61294.0,61333.0,0.51028598
1727877600.0,61340.0,61351.0,61325.0,61343.0,0.29776651
1727877660.0,61341.0,61403.0,61323.0,61403.0,0.07095295
1727877720.0,61418.0,61464.0,61418.0,61459.0,2.2988676
1727877780.0,61467.0,61542.0,61467.0,61485.0,8.95658436
1727877840.0,61484.0,61505.0,61440.0,61440.0,0.01670758
1727877900.0,61436.0,61499.0,61418.0,61487.0,0.02491978
1727877960.0,61496.0,61509.0,61391.0,61391.0,0.83961087
1727878020.0,61400.0,61410.0,61343.0,61376.0,0.7202655
1727878080.0,61376.0,61565.0,61376.0,61565.0,1.93159104
1727878140.0,61564.0,61564.0,61461.0,61461.0,0.88311425
1727878200.0,61444.0,61535.0,61436.0,61492.0,0.72361906
1727878260.0,61491.0,61534.0,61491.0,61534.0,0.0418253
1727878320.0,61517.0,61517.0,61374.0,61401.0,0.33865971
1727878380.0,61413.0,61413.0,61381.0,61381.0,0.07433695
1727878440.0,61349.0,61349.0,61254.0,61255.0,0.08036287
1727878500.0,61259.0,61269.0,61222.0,61251.0,0.94559116
1727878560.0,61226.0,61277.0,61204.0,61268.0,3.03365155
1727878620.0,61269.0,61408.0,61256.0,61402.0,0.23342351
1727878680.0,61417.0,61480.0,61404.0,61471.0,0.82441437
1727878740.0,61472.0,61609.0,61472.0,61609.0,8.96054718
1727878800.0,61616.0,61661.0,61563.0,61563.0,3.82508873
1727878860.0,61563.0,61563.0,61469.0,61471.0,0.1448571
1727878920.0,61460.0,61460.0,61329.0,61329.0,0.11990073
1727878980.0,61312.0,61312.0,61273.0,61273.0,0.28565741
1727879040.0,61272.0,61272.0,61138.0,61138.0,38.64117374
1727879100.0,61131.0,61221.0,61131.0,61221.0,0.67701433
